timestamp,unit,sensoridentifier,samplingRate,status,value_nominal
1590041341046074,C,TT-011507,1,"0",19.2
1590041341046073,C,TT-011506,1,"0",19.2
1590041341046071,C,TT-011505,1,"0",19.2
1590041341046069,C,TT-011504,1,"0",19.2
1590041341046068,C,TT-011503,1,"0",19.2
1590041341046066,C,TT-011502,1,"0",19.2
1590041341046064,C,TT-011501,1,"0",19.2
1590041341046063,PSI,PT-012004,1,"0",0.88
1590041341046061,mm,ZT-013001,1,"0",6.4
1590041341046059,C,TT-011207,1,"0",10.67
1590041341046057,C,TT-011206,1,"0",10.67
1590041341046055,C,TT-011205,1,"0",10.67
1590041341046053,C,TT-011204,1,"0",10.67
1590041341046052,C,TT-011107,1,"0",138.67
1590041341046050,C,TT-011106,1,"0",138.67
1590041341046048,C,TT-011105,1,"0",138.67
1590041341046046,C,TT-011104,1,"0",138.67
1590041341046044,C,TT-011007,1,"0",23.52
1590041341046043,C,TT-011006,1,"0",23.52
1590041341046041,C,TT-011005,1,"0",23.52
1590041341046040,C,TT-011004,1,"0",23.52
1590041341046038,C,TT-012002,1,"0",138.67
1590041341046036,C,TT-012001,1,"0",138.67
1590041341046035,PSI,PT-012002,1,"0",0.88
1590041341046033,PSI,PT-012001,1,"0",0.88
1590041341046031,Bar,PT-010001,1,"0",0.16
1590041341046029,C,TT-010001,1,"0",-13.24
1590041341046027,C,TT-011203,1,"0",10.67
1590041341046026,C,TT-011202,1,"0",10.67
1590041341046024,C,TT-011201,1,"0",10.67
1590041341046023,C,TT-011103,1,"0",138.67
1590041341046021,C,TT-011102,1,"0",138.67
1590041341046019,C,TT-011101,1,"0",138.67
1590041341046017,C,TT-011003,1,"0",23.52
1590041341046015,C,TT-011002,1,"0",23.52
1590041341045999,C,TT-011001,1,"0",23.52
1590041342046047,PSI,PT-015001,1,"0",0.88
1590041342046046,C,TT-014002,1,"0",10.67
1590041342046044,C,TT-014001,1,"0",10.67
1590041342046042,PSI,PT-014002,1,"0",0.88
1590041342046040,PSI,PT-014001,1,"0",0.88
1590041342046039,C,TT-011507,1,"0",19.2
1590041342046037,C,TT-011506,1,"0",19.2
1590041342046034,C,TT-011505,1,"0",19.2
1590041342046033,C,TT-011504,1,"0",19.2
1590041342046031,C,TT-011503,1,"0",19.2
1590041342046030,C,TT-011502,1,"0",19.2
1590041342046028,C,TT-011501,1,"0",19.2
1590041342046027,PSI,PT-012004,1,"0",0.88
1590041342046025,mm,ZT-013001,1,"0",6.4
1590041342046023,C,TT-011207,1,"0",10.67
1590041342046021,C,TT-011206,1,"0",10.67
1590041342046020,C,TT-011205,1,"0",10.67
1590041342046018,C,TT-011204,1,"0",10.67
1590041342046016,C,TT-011107,1,"0",138.67
1590041342046015,C,TT-011106,1,"0",138.67
1590041342046013,C,TT-011105,1,"0",138.67
1590041342046012,C,TT-011104,1,"0",138.67
1590041342046010,C,TT-011007,1,"0",23.52
1590041342046008,C,TT-011006,1,"0",23.52
1590041342046007,C,TT-011005,1,"0",23.52
1590041342046005,C,TT-011004,1,"0",23.52
1590041342046000,C,TT-012002,1,"0",138.67
1590041342045998,C,TT-012001,1,"0",138.67
1590041342045997,PSI,PT-012002,1,"0",0.88
1590041342045995,PSI,PT-012001,1,"0",0.88
1590041342045993,Bar,PT-010001,1,"0",0.16
1590041342045991,C,TT-010001,1,"0",-13.24
1590041342045989,C,TT-011203,1,"0",10.67
1590041342045984,C,TT-011202,1,"0",10.67
1590041342045958,C,TT-011201,1,"0",10.67
1590041342045956,C,TT-011103,1,"0",138.67
1590041342045955,C,TT-011102,1,"0",138.67
1590041342045953,C,TT-011101,1,"0",138.67
1590041342045951,C,TT-011003,1,"0",23.52
1590041342045948,C,TT-011002,1,"0",23.52
1590041342045934,C,TT-011001,1,"0",23.52
1590041343047524,PSI,PT-015001,1,"0",0.88
1590041343047522,C,TT-014002,1,"0",10.67
1590041343047521,C,TT-014001,1,"0",10.67
1590041343047519,PSI,PT-014002,1,"0",0.88
1590041343047518,PSI,PT-014001,1,"0",0.88
1590041343047516,C,TT-011507,1,"0",19.2
1590041343047515,C,TT-011506,1,"0",19.2
1590041343047513,C,TT-011505,1,"0",19.2
1590041343047512,C,TT-011504,1,"0",19.2
1590041343047510,C,TT-011503,1,"0",19.2
1590041343047508,C,TT-011502,1,"0",19.2
1590041343047506,C,TT-011501,1,"0",19.2
1590041343047505,PSI,PT-012004,1,"0",0.88
1590041343047503,mm,ZT-013001,1,"0",6.4
1590041343047502,C,TT-011207,1,"0",10.67
1590041343047499,C,TT-011206,1,"0",10.67
1590041343047497,C,TT-011205,1,"0",10.67
1590041343047496,C,TT-011204,1,"0",10.67
1590041343047494,C,TT-011107,1,"0",138.67
1590041343047493,C,TT-011106,1,"0",138.67
1590041343047491,C,TT-011105,1,"0",138.67
1590041343047490,C,TT-011104,1,"0",138.67
1590041343047488,C,TT-011007,1,"0",23.52
1590041343047487,C,TT-011006,1,"0",23.52
1590041343047485,C,TT-011005,1,"0",23.52
1590041343047484,C,TT-011004,1,"0",23.52
1590041343047482,C,TT-012002,1,"0",138.67
1590041343047481,C,TT-012001,1,"0",138.67
1590041343047479,PSI,PT-012002,1,"0",0.88
1590041343047477,PSI,PT-012001,1,"0",0.88
1590041343047475,Bar,PT-010001,1,"0",0.16
1590041343047473,C,TT-010001,1,"0",-13.24
1590041343047471,C,TT-011203,1,"0",10.67
1590041343047470,C,TT-011202,1,"0",10.67
1590041343047468,C,TT-011201,1,"0",10.67
1590041343047467,C,TT-011103,1,"0",138.67
1590041343047465,C,TT-011102,1,"0",138.67
1590041343047463,C,TT-011101,1,"0",138.67
1590041343047459,C,TT-011003,1,"0",23.52
1590041343047456,C,TT-011002,1,"0",23.52
1590041343047441,C,TT-011001,1,"0",23.52
1590041344046363,PSI,PT-015001,1,"0",0.88
1590041344046361,C,TT-014002,1,"0",10.67
1590041344046360,C,TT-014001,1,"0",10.67
1590041344046358,PSI,PT-014002,1,"0",0.88
1590041344046357,PSI,PT-014001,1,"0",0.88
1590041344046355,C,TT-011507,1,"0",19.2
1590041344046353,C,TT-011506,1,"0",19.2
1590041344046352,C,TT-011505,1,"0",19.2
1590041344046350,C,TT-011504,1,"0",19.2
1590041344046349,C,TT-011503,1,"0",19.2
1590041344046347,C,TT-011502,1,"0",19.2
1590041344046346,C,TT-011501,1,"0",19.2
1590041344046344,PSI,PT-012004,1,"0",0.88
1590041344046343,mm,ZT-013001,1,"0",6.4
1590041344046341,C,TT-011207,1,"0",10.67
1590041344046340,C,TT-011206,1,"0",10.67
1590041344046338,C,TT-011205,1,"0",10.67
1590041344046337,C,TT-011204,1,"0",10.67
1590041344046334,C,TT-011107,1,"0",138.67
1590041344046333,C,TT-011106,1,"0",138.67
1590041344046331,C,TT-011105,1,"0",138.67
1590041344046330,C,TT-011104,1,"0",138.67
1590041344046328,C,TT-011007,1,"0",23.52
1590041344046326,C,TT-011006,1,"0",23.52
1590041344046325,C,TT-011005,1,"0",23.52
1590041344046323,C,TT-011004,1,"0",23.52
1590041344046322,C,TT-012002,1,"0",138.67
1590041344046320,C,TT-012001,1,"0",138.67
1590041344046319,PSI,PT-012002,1,"0",0.88
1590041344046317,PSI,PT-012001,1,"0",0.88
1590041344046315,Bar,PT-010001,1,"0",0.16
1590041344046313,C,TT-010001,1,"0",-13.24
1590041344046312,C,TT-011203,1,"0",10.67
1590041344046310,C,TT-011202,1,"0",10.67
1590041344046308,C,TT-011201,1,"0",10.67
1590041344046307,C,TT-011103,1,"0",138.67
1590041344046305,C,TT-011102,1,"0",138.67
1590041344046304,C,TT-011101,1,"0",138.67
1590041344046302,C,TT-011003,1,"0",23.52
1590041344046299,C,TT-011002,1,"0",23.52
1590041344046284,C,TT-011001,1,"0",23.52
1590041345046152,PSI,PT-015001,1,"0",0.88
1590041345046150,C,TT-014002,1,"0",10.67
1590041345046148,C,TT-014001,1,"0",10.67
1590041345046147,PSI,PT-014002,1,"0",0.88
1590041345046146,PSI,PT-014001,1,"0",0.88
1590041345046144,C,TT-011507,1,"0",19.2
1590041345046143,C,TT-011506,1,"0",19.2
1590041345046141,C,TT-011505,1,"0",19.2
1590041345046140,C,TT-011504,1,"0",19.2
1590041345046138,C,TT-011503,1,"0",19.2
1590041345046136,C,TT-011502,1,"0",19.2
1590041345046135,C,TT-011501,1,"0",19.2
1590041345046133,PSI,PT-012004,1,"0",0.88
1590041345046131,mm,ZT-013001,1,"0",6.4
1590041345046129,C,TT-011207,1,"0",10.67
1590041345046128,C,TT-011206,1,"0",10.67
1590041345046126,C,TT-011205,1,"0",10.67
1590041345046125,C,TT-011204,1,"0",10.67
1590041345046123,C,TT-011107,1,"0",138.67
1590041345046122,C,TT-011106,1,"0",138.67
1590041345046120,C,TT-011105,1,"0",138.67
1590041345046119,C,TT-011104,1,"0",138.67
1590041345046117,C,TT-011007,1,"0",23.52
1590041345046116,C,TT-011006,1,"0",23.52
1590041345046114,C,TT-011005,1,"0",23.52
1590041345046112,C,TT-011004,1,"0",23.52
1590041345046111,C,TT-012002,1,"0",138.67
1590041345046109,C,TT-012001,1,"0",138.67
1590041345046108,PSI,PT-012002,1,"0",0.88
1590041345046106,PSI,PT-012001,1,"0",0.88
1590041345046104,Bar,PT-010001,1,"0",0.16
1590041345046103,C,TT-010001,1,"0",-13.24
1590041345046101,C,TT-011203,1,"0",10.67
1590041345046099,C,TT-011202,1,"0",10.67
1590041345046097,C,TT-011201,1,"0",10.67
1590041345046092,C,TT-011103,1,"0",138.67
1590041345046062,C,TT-011102,1,"0",138.67
1590041345046060,C,TT-011101,1,"0",138.67
1590041345046058,C,TT-011003,1,"0",23.52
1590041345046055,C,TT-011002,1,"0",23.52
1590041345046041,C,TT-011001,1,"0",23.52
1590041346047117,PSI,PT-015001,1,"0",0.45
1590041346047116,C,TT-014002,1,"0",-3.11
1590041346047111,C,TT-014001,1,"0",-3.11
1590041346047110,PSI,PT-014002,1,"0",0.45
1590041346047108,PSI,PT-014001,1,"0",0.45
1590041346047106,C,TT-011507,1,"0",9.9
1590041346047105,C,TT-011506,1,"0",9.9
1590041346047103,C,TT-011505,1,"0",9.9
1590041346047102,C,TT-011504,1,"0",9.9
1590041346047101,C,TT-011503,1,"0",9.9
1590041346047099,C,TT-011502,1,"0",9.9
1590041346047097,C,TT-011501,1,"0",9.9
1590041346047096,PSI,PT-012004,1,"0",0.45
1590041346047094,mm,ZT-013001,1,"0",3.2
1590041346047093,C,TT-011207,1,"0",-3.56
1590041346047091,C,TT-011206,1,"0",-3.56
1590041346047089,C,TT-011205,1,"0",-3.56
1590041346047088,C,TT-011204,1,"0",-3.56
1590041346047086,C,TT-011107,1,"0",60.44
1590041346047085,C,TT-011106,1,"0",60.44
1590041346047083,C,TT-011105,1,"0",60.44
1590041346047082,C,TT-011104,1,"0",60.44
1590041346047080,C,TT-011007,1,"0",1.76
1590041346047078,C,TT-011006,1,"0",1.76
1590041346047076,C,TT-011005,1,"0",1.76
1590041346047069,C,TT-011004,1,"0",1.76
1590041346047067,C,TT-012002,1,"0",60.44
1590041346047066,C,TT-012001,1,"0",60.44
1590041346047064,PSI,PT-012002,1,"0",0.43
1590041346047063,PSI,PT-012001,1,"0",0.43
1590041346047061,Bar,PT-010001,1,"0",0.08
1590041346047059,C,TT-010001,1,"0",-21.31
1590041346047058,C,TT-011203,1,"0",-4
1590041346047055,C,TT-011202,1,"0",-4
1590041346047048,C,TT-011201,1,"0",-4
1590041346046938,C,TT-011103,1,"0",58
1590041346046936,C,TT-011102,1,"0",58
1590041346046934,C,TT-011101,1,"0",58
1590041346046932,C,TT-011003,1,"0",1.08
1590041346046930,C,TT-011002,1,"0",1.08
1590041346046915,C,TT-011001,1,"0",1.08
1590041347047548,PSI,PT-015001,1,"0",0.88
1590041347047547,C,TT-014002,1,"0",10.67
1590041347047545,C,TT-014001,1,"0",10.67
1590041347047544,PSI,PT-014002,1,"0",0.88
1590041347047542,PSI,PT-014001,1,"0",0.88
1590041347047541,C,TT-011507,1,"0",19.2
1590041347047539,C,TT-011506,1,"0",19.2
1590041347047538,C,TT-011505,1,"0",19.2
1590041347047536,C,TT-011504,1,"0",19.2
1590041347047535,C,TT-011503,1,"0",19.2
1590041347047533,C,TT-011502,1,"0",19.2
1590041347047532,C,TT-011501,1,"0",19.2
1590041347047530,PSI,PT-012004,1,"0",0.88
1590041347047528,mm,ZT-013001,1,"0",6.4
1590041347047526,C,TT-011207,1,"0",10.67
1590041347047525,C,TT-011206,1,"0",10.67
1590041347047523,C,TT-011205,1,"0",10.67
1590041347047522,C,TT-011204,1,"0",10.67
1590041347047520,C,TT-011107,1,"0",138.67
1590041347047518,C,TT-011106,1,"0",138.67
1590041347047517,C,TT-011105,1,"0",138.67
1590041347047516,C,TT-011104,1,"0",138.67
1590041347047514,C,TT-011007,1,"0",23.52
1590041347047512,C,TT-011006,1,"0",23.52
1590041347047510,C,TT-011005,1,"0",23.52
1590041347047509,C,TT-011004,1,"0",23.52
1590041347047507,C,TT-012002,1,"0",138.67
1590041347047505,C,TT-012001,1,"0",138.67
1590041347047504,PSI,PT-012002,1,"0",0.88
1590041347047502,PSI,PT-012001,1,"0",0.88
1590041347047501,Bar,PT-010001,1,"0",0.16
1590041347047499,C,TT-010001,1,"0",-13.24
1590041347047497,C,TT-011203,1,"0",10.67
1590041347047496,C,TT-011202,1,"0",10.67
1590041347047494,C,TT-011201,1,"0",10.67
1590041347047492,C,TT-011103,1,"0",138.67
1590041347047490,C,TT-011102,1,"0",138.67
1590041347047488,C,TT-011101,1,"0",138.67
1590041347047486,C,TT-011003,1,"0",23.52
1590041347047477,C,TT-011002,1,"0",23.52
1590041347047427,C,TT-011001,1,"0",23.52
1590041348046072,PSI,PT-015001,1,"0",0.88
1590041348046070,C,TT-014002,1,"0",10.67
1590041348046069,C,TT-014001,1,"0",10.67
1590041348046067,PSI,PT-014002,1,"0",0.88
1590041348046066,PSI,PT-014001,1,"0",0.88
1590041348046064,C,TT-011507,1,"0",19.2
1590041348046063,C,TT-011506,1,"0",19.2
1590041348046061,C,TT-011505,1,"0",19.2
1590041348046060,C,TT-011504,1,"0",19.2
1590041348046058,C,TT-011503,1,"0",19.2
1590041348046056,C,TT-011502,1,"0",19.2
1590041348046053,C,TT-011501,1,"0",19.2
1590041348046052,PSI,PT-012004,1,"0",0.88
1590041348046051,mm,ZT-013001,1,"0",6.4
1590041348046049,C,TT-011207,1,"0",10.67
1590041348046048,C,TT-011206,1,"0",10.67
1590041348046046,C,TT-011205,1,"0",10.67
1590041348046044,C,TT-011204,1,"0",10.67
1590041348046043,C,TT-011107,1,"0",138.67
1590041348046042,C,TT-011106,1,"0",138.67
1590041348046040,C,TT-011105,1,"0",138.67
1590041348046038,C,TT-011104,1,"0",138.67
1590041348046036,C,TT-011007,1,"0",23.52
1590041348046035,C,TT-011006,1,"0",23.52
1590041348046033,C,TT-011005,1,"0",23.52
1590041348046032,C,TT-011004,1,"0",23.52
1590041348046030,C,TT-012002,1,"0",138.67
1590041348046029,C,TT-012001,1,"0",138.67
1590041348046027,PSI,PT-012002,1,"0",0.88
1590041348046025,PSI,PT-012001,1,"0",0.88
1590041348046024,Bar,PT-010001,1,"0",0.16
1590041348046022,C,TT-010001,1,"0",-13.24
1590041348046020,C,TT-011203,1,"0",10.67
1590041348046018,C,TT-011202,1,"0",10.67
1590041348046012,C,TT-011201,1,"0",10.67
1590041348046007,C,TT-011103,1,"0",138.67
1590041348045978,C,TT-011102,1,"0",138.67
1590041348045976,C,TT-011101,1,"0",138.67
1590041348045974,C,TT-011003,1,"0",23.52
1590041348045971,C,TT-011002,1,"0",23.52
1590041348045957,C,TT-011001,1,"0",23.52
1590041349046187,PSI,PT-015001,1,"0",0.88
1590041349046185,C,TT-014002,1,"0",10.67
1590041349046183,C,TT-014001,1,"0",10.67
1590041349046181,PSI,PT-014002,1,"0",0.88
1590041349046179,PSI,PT-014001,1,"0",0.88
1590041349046177,C,TT-011507,1,"0",19.2
1590041349046175,C,TT-011506,1,"0",19.2
1590041349046174,C,TT-011505,1,"0",19.2
1590041349046171,C,TT-011504,1,"0",19.2
1590041349046169,C,TT-011503,1,"0",19.2
1590041349046168,C,TT-011502,1,"0",19.2
1590041349046166,C,TT-011501,1,"0",19.2
1590041349046164,PSI,PT-012004,1,"0",0.88
1590041349046162,mm,ZT-013001,1,"0",6.4
1590041349046160,C,TT-011207,1,"0",10.67
1590041349046157,C,TT-011206,1,"0",10.67
1590041349046155,C,TT-011205,1,"0",10.67
1590041349046153,C,TT-011204,1,"0",10.67
1590041349046151,C,TT-011107,1,"0",138.67
1590041349046149,C,TT-011106,1,"0",138.67
1590041349046147,C,TT-011105,1,"0",138.67
1590041349046146,C,TT-011104,1,"0",138.67
1590041349046144,C,TT-011007,1,"0",23.52
1590041349046142,C,TT-011006,1,"0",23.52
1590041349046140,C,TT-011005,1,"0",23.52
1590041349046138,C,TT-011004,1,"0",23.52
1590041349046136,C,TT-012002,1,"0",138.67
1590041349046134,C,TT-012001,1,"0",138.67
1590041349046132,PSI,PT-012002,1,"0",0.88
1590041349046130,PSI,PT-012001,1,"0",0.88
1590041349046128,Bar,PT-010001,1,"0",0.16
1590041349046126,C,TT-010001,1,"0",-13.24
1590041349046124,C,TT-011203,1,"0",10.67
1590041349046122,C,TT-011202,1,"0",10.67
1590041349046120,C,TT-011201,1,"0",10.67
1590041349046118,C,TT-011103,1,"0",138.67
1590041349046115,C,TT-011102,1,"0",138.67
1590041349046113,C,TT-011101,1,"0",138.67
1590041349046107,C,TT-011003,1,"0",23.52
1590041349046104,C,TT-011002,1,"0",23.52
1590041349046091,C,TT-011001,1,"0",23.52
1590041350048010,PSI,PT-015001,1,"0",0.88
1590041350048008,C,TT-014002,1,"0",10.67
1590041350048007,C,TT-014001,1,"0",10.67
1590041350048005,PSI,PT-014002,1,"0",0.88
1590041350048004,PSI,PT-014001,1,"0",0.88
1590041350048002,C,TT-011507,1,"0",19.2
1590041350048000,C,TT-011506,1,"0",19.2
1590041350047999,C,TT-011505,1,"0",19.2
1590041350047997,C,TT-011504,1,"0",19.2
1590041350047996,C,TT-011503,1,"0",19.2
1590041350047994,C,TT-011502,1,"0",19.2
1590041350047992,C,TT-011501,1,"0",19.2
1590041350047990,PSI,PT-012004,1,"0",0.88
1590041350047989,mm,ZT-013001,1,"0",6.4
1590041350047987,C,TT-011207,1,"0",10.67
1590041350047986,C,TT-011206,1,"0",10.67
1590041350047984,C,TT-011205,1,"0",10.67
1590041350047983,C,TT-011204,1,"0",10.67
1590041350047981,C,TT-011107,1,"0",138.67
1590041350047979,C,TT-011106,1,"0",138.67
1590041350047977,C,TT-011105,1,"0",138.67
1590041350047976,C,TT-011104,1,"0",138.67
1590041350047974,C,TT-011007,1,"0",23.52
1590041350047972,C,TT-011006,1,"0",23.52
1590041350047970,C,TT-011005,1,"0",23.52
1590041350047969,C,TT-011004,1,"0",23.52
1590041350047967,C,TT-012002,1,"0",138.67
1590041350047966,C,TT-012001,1,"0",138.67
1590041350047964,PSI,PT-012002,1,"0",0.88
1590041350047962,PSI,PT-012001,1,"0",0.88
1590041350047960,Bar,PT-010001,1,"0",0.16
1590041350047958,C,TT-010001,1,"0",-13.24
1590041350047956,C,TT-011203,1,"0",10.67
1590041350047955,C,TT-011202,1,"0",10.67
1590041350047953,C,TT-011201,1,"0",10.67
1590041350047950,C,TT-011103,1,"0",138.67
1590041350047916,C,TT-011102,1,"0",138.67
1590041350047914,C,TT-011101,1,"0",138.67
1590041350047911,C,TT-011003,1,"0",23.52
1590041350047909,C,TT-011002,1,"0",23.52
1590041350047894,C,TT-011001,1,"0",23.52
1590041351046163,PSI,PT-015001,1,"0",0.88
1590041351046161,C,TT-014002,1,"0",10.67
1590041351046159,C,TT-014001,1,"0",10.67
1590041351046157,PSI,PT-014002,1,"0",0.88
1590041351046155,PSI,PT-014001,1,"0",0.88
1590041351046152,C,TT-011507,1,"0",19.2
1590041351046151,C,TT-011506,1,"0",19.2
1590041351046149,C,TT-011505,1,"0",19.2
1590041351046147,C,TT-011504,1,"0",19.2
1590041351046145,C,TT-011503,1,"0",19.2
1590041351046143,C,TT-011502,1,"0",19.2
1590041351046141,C,TT-011501,1,"0",19.2
1590041351046140,PSI,PT-012004,1,"0",0.88
1590041351046138,mm,ZT-013001,1,"0",6.4
1590041351046136,C,TT-011207,1,"0",10.67
1590041351046134,C,TT-011206,1,"0",10.67
1590041351046132,C,TT-011205,1,"0",10.67
1590041351046129,C,TT-011204,1,"0",10.67
1590041351046127,C,TT-011107,1,"0",138.67
1590041351046125,C,TT-011106,1,"0",138.67
1590041351046123,C,TT-011105,1,"0",138.67
1590041351046121,C,TT-011104,1,"0",138.67
1590041351046119,C,TT-011007,1,"0",23.52
1590041351046117,C,TT-011006,1,"0",23.52
1590041351046115,C,TT-011005,1,"0",23.52
1590041351046113,C,TT-011004,1,"0",23.52
1590041351046112,C,TT-012002,1,"0",138.67
1590041351046110,C,TT-012001,1,"0",138.67
1590041351046108,PSI,PT-012002,1,"0",0.88
1590041351046106,PSI,PT-012001,1,"0",0.88
1590041351046104,Bar,PT-010001,1,"0",0.16
1590041351046102,C,TT-010001,1,"0",-13.24
1590041351046100,C,TT-011203,1,"0",10.67
1590041351046098,C,TT-011202,1,"0",10.67
1590041351046090,C,TT-011201,1,"0",10.67
1590041351046087,C,TT-011103,1,"0",138.67
1590041351046085,C,TT-011102,1,"0",138.67
1590041351046082,C,TT-011101,1,"0",138.67
1590041351046080,C,TT-011003,1,"0",23.52
1590041351046077,C,TT-011002,1,"0",23.52
1590041351046060,C,TT-011001,1,"0",23.52
1590041352048687,PSI,PT-015001,1,"0",0.77
1590041352048685,C,TT-014002,1,"0",7.11
1590041352048684,C,TT-014001,1,"0",7.11
1590041352048682,PSI,PT-014002,1,"0",0.77
1590041352048680,PSI,PT-014001,1,"0",0.77
1590041352048678,C,TT-011507,1,"0",16.8
1590041352048677,C,TT-011506,1,"0",16.8
1590041352048675,C,TT-011505,1,"0",16.8
1590041352048673,C,TT-011504,1,"0",16.8
1590041352048671,C,TT-011503,1,"0",16.5
1590041352048669,C,TT-011502,1,"0",16.5
1590041352048667,C,TT-011501,1,"0",16.5
1590041352048665,PSI,PT-012004,1,"0",0.76
1590041352048663,mm,ZT-013001,1,"0",5.5
1590041352048659,C,TT-011207,1,"0",6.67
1590041352048657,C,TT-011206,1,"0",6.67
1590041352048655,C,TT-011205,1,"0",6.67
1590041352048653,C,TT-011204,1,"0",6.67
1590041352048652,C,TT-011107,1,"0",116.67
1590041352048650,C,TT-011106,1,"0",116.67
1590041352048648,C,TT-011105,1,"0",116.67
1590041352048646,C,TT-011104,1,"0",116.67
1590041352048644,C,TT-011007,1,"0",17.4
1590041352048642,C,TT-011006,1,"0",16.72
1590041352048640,C,TT-011005,1,"0",16.72
1590041352048638,C,TT-011004,1,"0",16.72
1590041352048635,C,TT-012002,1,"0",114.22
1590041352048633,C,TT-012001,1,"0",114.22
1590041352048631,PSI,PT-012002,1,"0",0.74
1590041352048628,PSI,PT-012001,1,"0",0.74
1590041352048623,Bar,PT-010001,1,"0",0.14
1590041352048601,C,TT-010001,1,"0",-15.69
1590041352048599,C,TT-011203,1,"0",6.22
1590041352048597,C,TT-011202,1,"0",6.22
1590041352048595,C,TT-011201,1,"0",6.22
1590041352048593,C,TT-011103,1,"0",114.22
1590041352048591,C,TT-011102,1,"0",114.22
1590041352048589,C,TT-011101,1,"0",114.22
1590041352048586,C,TT-011003,1,"0",16.04
1590041352048583,C,TT-011002,1,"0",16.04
1590041352048574,C,TT-011001,1,"0",16.04
1590041353047461,PSI,PT-015001,1,"0",0.88
1590041353047459,C,TT-014002,1,"0",10.67
1590041353047457,C,TT-014001,1,"0",10.67
1590041353047455,PSI,PT-014002,1,"0",0.88
1590041353047453,PSI,PT-014001,1,"0",0.88
1590041353047450,C,TT-011507,1,"0",19.2
1590041353047449,C,TT-011506,1,"0",19.2
1590041353047446,C,TT-011505,1,"0",19.2
1590041353047445,C,TT-011504,1,"0",19.2
1590041353047442,C,TT-011503,1,"0",19.2
1590041353047440,C,TT-011502,1,"0",19.2
1590041353047438,C,TT-011501,1,"0",19.2
1590041353047436,PSI,PT-012004,1,"0",0.88
1590041353047434,mm,ZT-013001,1,"0",6.4
1590041353047432,C,TT-011207,1,"0",10.67
1590041353047430,C,TT-011206,1,"0",10.67
1590041353047428,C,TT-011205,1,"0",10.67
1590041353047426,C,TT-011204,1,"0",10.67
1590041353047424,C,TT-011107,1,"0",138.67
1590041353047422,C,TT-011106,1,"0",138.67
1590041353047420,C,TT-011105,1,"0",138.67
1590041353047418,C,TT-011104,1,"0",138.67
1590041353047416,C,TT-011007,1,"0",23.52
1590041353047414,C,TT-011006,1,"0",23.52
1590041353047412,C,TT-011005,1,"0",23.52
1590041353047409,C,TT-011004,1,"0",23.52
1590041353047407,C,TT-012002,1,"0",138.67
1590041353047406,C,TT-012001,1,"0",138.67
1590041353047404,PSI,PT-012002,1,"0",0.88
1590041353047402,PSI,PT-012001,1,"0",0.88
1590041353047400,Bar,PT-010001,1,"0",0.16
1590041353047398,C,TT-010001,1,"0",-13.24
1590041353047396,C,TT-011203,1,"0",10.67
1590041353047393,C,TT-011202,1,"0",10.67
1590041353047391,C,TT-011201,1,"0",10.67
1590041353047388,C,TT-011103,1,"0",138.67
1590041353047384,C,TT-011102,1,"0",138.67
